Id,field,harvest_year,harvest_month,age,temperature,Precipitation,Soilwater_L3,dewpoint,Soilwater_L4,windspeed,Soilwater_L1,Soilwater_L2,production
4819,6,2008,10,7,28.803,172.65,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.20320634920634922
4820,6,2008,11,7,29.429,88.508,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.09822222222222222
4821,6,2008,12,7,27.397,206.52,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.12425396825396827
4822,6,2009,1,8,26.739,302.09,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.03352380952380953
4823,6,2009,2,8,26.046,431.57,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.02666666666666667
4824,6,2009,3,8,26.098,569.9,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.10190476190476193
4825,6,2009,4,8,26.163,468.59,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.08733333333333335
4826,6,2009,5,8,25.988,544.7,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.05146031746031746
4827,6,2009,6,8,26.227,332.74,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.02398189484126985
4828,6,2009,7,8,26.856,85.615,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.1171327583504762
4829,6,2009,8,8,28.183,62.841,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.09454987472444444
4830,6,2009,9,8,29.308,65.107,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.15203174603174605
4831,6,2009,10,8,30.126,70.557,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.333936507936508
4832,6,2009,11,8,30.316,48.459,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.21222222222222223
4833,6,2009,12,8,28.493,298.13,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.1013968253968254
4834,6,2010,1,9,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.05498412698412698
4835,6,2010,2,9,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.11990476190476192
4836,6,2010,3,9,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.09507936507936508
4837,6,2010,4,9,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.1584761904761905
4838,6,2010,5,9,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.11911111111111113
4839,6,2010,6,9,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.06603174603174604
4840,6,2010,7,9,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.12295238095238098
4841,6,2010,8,9,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.1963492063492064
4842,6,2010,9,9,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.17980952380952384
4843,6,2010,10,9,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.6179047619047617
4844,6,2010,11,9,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.22165079365079363
4845,6,2010,12,9,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.08990476190476192
4846,6,2011,1,11,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.011142857142857142
4847,6,2011,2,11,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.028412698412698414
4848,6,2011,3,11,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.066984126984127
4849,6,2011,4,11,25.965,381.49,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.10692063492063493
4850,6,2011,5,11,26.616,326.23,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.17603174603174607
4851,6,2011,6,11,27.035,98.758,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.16644444444444445
4852,6,2011,7,11,26.867,152.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.12076190476190476
4853,6,2011,8,11,27.929,189.26,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.36247619047619056
4854,6,2011,9,11,29.255,94.524,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.17485714285714285
4855,6,2011,10,11,29.64,248.46,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.23787301587301593
4856,6,2011,11,11,29.149,168.96,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.5580634920634919
4857,6,2011,12,11,29.923,161.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.13101587301587303
4858,7,2004,2,4,25.295,484.67,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.1046112115732369
4859,7,2004,4,4,26.328,350.02,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.062206148282097654
4860,7,2004,6,4,26.077,109.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.04122965641952983
4861,7,2004,7,4,26.182,173.3,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.032820976491862566
4862,7,2004,8,4,26.597,169.62,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.01844484629294756
4863,7,2004,9,4,27.036,139.82,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.01600361663652803
4864,7,2004,10,4,27.602,221.24,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.05867992766726944
4865,7,2004,12,4,27.309,136.33,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.01880650994575045
4866,7,2005,1,5,27.286,212.56,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.03390596745027125
4867,7,2005,2,5,26.578,446.28,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.012477396021699816
4868,7,2005,3,5,26.355,376.8,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.029294755877034364
4869,7,2005,4,5,26.643,404.49,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.0849005424954792
4870,7,2005,5,5,26.397,316.81,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.10723327305605784
4871,7,2005,6,5,26.848,101.77,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.0
4872,7,2005,7,5,27.091,74.006,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.13770343580470165
4873,7,2005,8,5,27.941,96.237,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.20858951175406873
4874,7,2005,9,5,28.79,41.403,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.09258589511754069
4875,7,2005,10,5,28.3,122.34,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.0701627486437613
4876,7,2005,11,5,28.476,72.605,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.04493670886075949
4877,7,2005,12,5,26.85,333.23,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.04764918625678119
4878,7,2006,1,6,26.595,341.51,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.04701627486437613
4879,7,2006,2,6,26.204,309.01,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.04773960216998192
4880,7,2006,3,6,26.019,452.42,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.06103074141048825
4881,7,2006,4,6,25.978,516.34,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.04900542495479204
4882,7,2006,5,6,26.171,349.06,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.05343580470162749
4883,7,2006,6,6,26.598,94.03,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.04113924050632911
4884,7,2006,7,6,27.156,111.16,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.08019891500904158
4885,7,2006,8,6,27.636,120.66,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.14656419529837253
4886,7,2006,9,6,28.251,129.82,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.31754068716094036
4887,7,2006,10,6,29.143,127.15,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.301627486437613
4888,7,2006,11,6,28.427,144.26,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.27432188065099455
4889,7,2006,12,6,28.852,239.74,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.08254972875226041
4890,7,2007,1,7,29.083,161.52,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.3146473779385172
4891,7,2007,2,7,26.198,543.37,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.05433996383363472
4892,7,2007,3,7,26.147,527.69,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.06392405063291139
4893,7,2007,4,7,26.553,454.07,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.02477396021699819
4894,7,2007,5,7,27.013,343.99,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.018173598553345386
4895,7,2007,6,7,26.987,99.229,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.009584086799276673
4896,7,2007,7,7,27.018,100.54,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.03887884267631103
4897,7,2007,8,7,27.659,57.046,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.015913200723327307
4898,7,2007,9,7,28.445,74.676,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.12585895117540688
4899,7,2007,10,7,28.267,179.94,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.5468354430379748
4900,7,2007,11,7,29.365,93.777,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.1975587703435805
4901,7,2007,12,7,27.158,332.69,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.127124773960217
4902,7,2008,1,8,26.094,430.86,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.10415913200723326
4903,7,2008,2,8,25.983,418.01,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.10018083182640146
4904,7,2008,3,8,25.654,515.63,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.07477396021699818
4905,7,2008,4,8,25.948,477.05,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.056871609403254975
4906,7,2008,5,8,26.187,307.1,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.07513562386980109
4907,7,2008,6,8,26.362,175.52,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.10750452079566004
4908,7,2008,7,8,26.96,68.148,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.04041591320072333
4909,7,2008,8,8,27.453,82.902,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.10397830018083186
4910,7,2008,9,8,28.16,115.79,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.13462929475587704
4911,7,2008,10,8,28.803,172.65,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.26247739602169984
4912,7,2008,11,8,29.429,88.508,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.0864376130198915
4913,7,2008,12,8,27.397,206.52,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.08933092224231465
4914,7,2009,1,9,26.739,302.09,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.05108499095840868
4915,7,2009,2,9,26.046,431.57,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.0
4916,7,2009,3,9,26.098,569.9,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.077124773960217
4917,7,2009,4,9,26.163,468.59,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.02802893309222423
4918,7,2009,5,9,25.988,544.7,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.05415913200723327
4919,7,2009,6,9,26.227,332.74,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.034352106820976495
4920,7,2009,7,9,26.856,85.615,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.08079610960849909
4921,7,2009,8,9,28.183,62.841,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.0897122983716094
4922,7,2009,9,9,29.308,65.107,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.2073236889692586
4923,7,2009,10,9,30.126,70.557,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.29005424954792036
4924,7,2009,11,9,30.316,48.459,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.3618444846292948
4925,7,2009,12,9,28.493,298.13,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.07676311030741412
4926,7,2010,1,10,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.04918625678119349
4927,7,2010,2,10,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.02314647377938517
4928,7,2010,3,10,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.04059674502712478
4929,7,2010,4,10,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.0367992766726944
4930,7,2010,5,10,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.07133815551537069
4931,7,2010,6,10,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.09385171790235082
4932,7,2010,7,10,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.1365280289330922
4933,7,2010,8,10,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.24692585895117541
4934,7,2010,9,10,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.31274864376130207
4935,7,2010,10,10,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.26148282097649184
4936,7,2010,11,10,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.24177215189873413
4937,7,2010,12,10,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.09792043399638337
4938,7,2011,1,11,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.13444846292947557
4939,7,2011,2,11,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.07513562386980109
4940,7,2011,3,11,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.0406871609403255
4941,7,2011,4,11,25.965,381.49,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.04683544303797468
4942,7,2011,5,11,26.616,326.23,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.02377938517179023
4943,7,2011,6,11,27.035,98.758,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.15768535262206151
4944,7,2011,7,11,26.867,152.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.08390596745027123
4945,7,2011,8,11,27.929,189.26,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.29122965641952986
4946,7,2011,9,11,29.255,94.524,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.12160940325497288
4947,7,2011,10,11,29.64,248.46,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.1852622061482821
4948,7,2011,11,11,29.149,168.96,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.4658227848101267
4949,7,2011,12,11,29.923,161.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.2125678119349005
4950,7,2004,2,3,25.295,484.67,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.031034482758620693
4951,7,2004,3,3,25.61,460.76,0.36351,24.651,0.36575,1.9948,0.36399,0.36383,0.008416130917592054
4952,7,2004,4,3,26.328,350.02,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.0467562828755114
4953,7,2004,6,3,26.077,109.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.009000584453535944
4954,7,2004,7,3,26.182,173.3,0.34552,23.648,0.35143,1.8517,0.34244,0.34307,0.01484511981297487
4955,7,2004,8,3,26.597,169.62,0.32168,23.918,0.33193,1.9428,0.32118,0.32079,0.003448275862068965
4956,7,2004,9,3,27.036,139.82,0.31891,24.233,0.32213,2.0291,0.32212,0.32032,0.0031560490940970194
4957,7,2004,11,3,27.544,9.9482,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.16902396259497374
4958,7,2004,12,3,27.309,136.33,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.07819988310929282
4959,7,2005,1,4,27.286,212.56,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.1142022209234366
4960,7,2005,2,4,26.578,446.28,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.10555230859146698
4961,7,2005,3,4,26.355,376.8,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.07866744593804793
4962,7,2005,4,4,26.643,404.49,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.033839859731151375
4963,7,2005,5,4,26.397,316.81,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.06762127410870837
4964,7,2005,6,4,26.848,101.77,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.0
4965,7,2005,7,4,27.091,74.006,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.049620105201636476
4966,7,2005,8,4,27.941,96.237,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.034015195791934544
4967,7,2005,9,4,28.79,41.403,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.016014026884862656
4968,7,2005,10,4,28.3,122.34,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.004091174751607247
4969,7,2005,11,4,28.476,72.605,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.014026884862653419
4970,7,2005,12,4,26.85,333.23,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.16703682057276448
4971,7,2006,1,5,26.595,341.51,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.18007013442431327
4972,7,2006,2,5,26.204,309.01,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.14593804792518994
4973,7,2006,3,5,26.019,452.42,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.13506721215663356
4974,7,2006,4,5,25.978,516.34,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.03337229690239626
4975,7,2006,5,5,26.171,349.06,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.06919929865575687
4976,7,2006,6,5,26.598,94.03,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.03869082407948568
4977,7,2006,7,5,27.156,111.16,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.023085914669783755
4978,7,2006,8,5,27.636,120.66,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.056984219754529525
4979,7,2006,9,5,28.251,129.82,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.10403272939801289
4980,7,2006,10,5,29.143,127.15,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.09514903565166571
4981,7,2006,11,5,28.427,144.26,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.6496201052016366
4982,7,2006,12,5,28.852,239.74,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.1206896551724138
4983,7,2007,1,6,29.083,161.52,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.1571011104617183
4984,7,2007,2,6,26.198,543.37,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.06925774400935125
4985,7,2007,3,6,26.147,527.69,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.01946230274693162
4986,7,2007,4,6,26.553,454.07,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.009468147282291062
4987,7,2007,5,6,27.013,343.99,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.012916423144360027
4988,7,2007,6,6,26.987,99.229,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.012507305669199302
4989,7,2007,7,6,27.018,100.54,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.027060198714202222
4990,7,2007,8,6,27.659,57.046,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.01946230274693162
4991,7,2007,9,6,28.445,74.676,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.13296317942723554
4992,7,2007,10,6,28.267,179.94,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.32033898305084757
4993,7,2007,11,6,29.365,93.777,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.2458796025715956
4994,7,2007,12,6,27.158,332.69,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.0537697253068381
4995,7,2008,1,7,26.094,430.86,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.03541788427819988
4996,7,2008,2,7,25.983,418.01,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.03839859731151374
4997,7,2008,3,7,25.654,515.63,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.02472238457042665
4998,7,2008,4,7,25.948,477.05,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.20672121566335477
4999,7,2008,5,7,26.187,307.1,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.06651081239041497
5000,7,2008,6,7,26.362,175.52,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.0734073641145529
5001,7,2008,8,7,27.453,82.902,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.4111630625365284
5002,7,2008,9,7,28.16,115.79,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.41531268264172994
5003,7,2008,10,7,28.803,172.65,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.25967270601987147
5004,7,2008,11,7,29.429,88.508,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.08468731735827002
5005,7,2008,12,7,27.397,206.52,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.10391583869082409
5006,7,2009,1,8,26.739,302.09,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.021566335476329634
5007,7,2009,2,8,26.046,431.57,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.019170075978959672
5008,7,2009,3,8,26.098,569.9,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.07556984219754531
5009,7,2009,4,8,26.163,468.59,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.07942723553477499
5010,7,2009,5,8,25.988,544.7,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.04149620105201637
5011,7,2009,6,8,26.227,332.74,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.022596777286966692
5012,7,2009,7,8,26.856,85.615,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.08907066281180598
5013,7,2009,8,8,28.183,62.841,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.05344815113851549
5014,7,2009,9,8,29.308,65.107,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.19982466393921683
5015,7,2009,10,8,30.126,70.557,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.40748100526008185
5016,7,2009,11,8,30.316,48.459,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.18088836937463476
5017,7,2009,12,8,28.493,298.13,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.17142022209234364
5018,7,2010,1,9,27.017,309.83,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.04097019286966686
5019,7,2010,2,9,27.484,349.49,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.10426651081239043
5020,7,2010,3,9,27.87,257.27,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.08176504967855057
5021,7,2010,4,9,26.886,444.87,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.16230274693161897
5022,7,2010,5,9,27.469,278.15,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.1093512565751023
5023,7,2010,6,9,27.253,98.112,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.05751022793687902
5024,7,2010,7,9,27.302,149.57,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.09877264757451783
5025,7,2010,8,9,28.005,123.76,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.16873173582700177
5026,7,2010,9,9,28.698,78.951,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.1860900058445354
5027,7,2010,10,9,29.505,116.69,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.7725306838106373
5028,7,2010,11,9,28.674,111.99,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.18743424897720637
5029,7,2010,12,9,27.234,243.24,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.13337229690239627
5030,7,2011,1,11,25.775,438.87,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.040444184687317364
5031,7,2011,2,11,25.852,573.15,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.03214494447691409
5032,7,2011,3,11,25.978,538.52,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.09088252483927528
5033,7,2011,4,11,25.965,381.49,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.13798947983635299
5034,7,2011,5,11,26.616,326.23,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.18451198129748686
5035,7,2011,6,11,27.035,98.758,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.182583284628872
5036,7,2011,7,11,26.867,152.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.09918176504967857
5037,7,2011,8,11,27.929,189.26,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.2540619520748101
5038,7,2011,9,11,29.255,94.524,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.21887784921098774
5039,7,2011,10,11,29.64,248.46,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.1507305669199299
5040,7,2011,11,11,29.149,168.96,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.716189362945646
5041,7,2011,12,11,29.923,161.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.1972530683810637
5042,8,2004,2,3,25.295,480.94,0.36411,24.401,0.36357,1.9206,0.36361,0.36376,0.01862348178137652
5043,8,2004,3,3,25.61,455.71,0.36351,24.651,0.36575,1.9948,0.36399,0.36383,0.004149797570850202
5044,8,2004,4,3,26.328,337.23,0.35697,24.753,0.36079,1.9063,0.35677,0.35679,0.02537112010796221
5045,8,2004,6,3,26.077,107.45,0.35274,24.373,0.35567,1.8734,0.35241,0.35267,0.01643049932523617
